age,workClass,education,educationNum,maritalStatus,occupation,race,sex,hoursPerWeek,nativeCountry,income
35,Private,Some-college,10,Married,Sales,White,Male,40,United-States,<=50K
37,Private,HS-grad,9,Married,Exec-managerial,White,Male,35,United-States,<=50K
32,Private,HS-grad,9,Married,Craft-repair,White,Male,50,United-States,<=50K
32,Private,Masters,14,Single,Prof-specialty,White,Female,20,United-States,<=50K
52,Private,HS-grad,9,Married,Sales,White,Female,48,United-States,<=50K
50,Private,Some-college,10,Married,Craft-repair,White,Male,40,United-States,>50K
23,Private,HS-grad,9,Single,Other-service,White,Female,30,United-States,<=50K
25,Private,HS-grad,9,Married,Craft-repair,White,Male,45,United-States,<=50K
21,Private,Preschool,1,Single,Farming-fishing,White,Male,50,Mexico,<=50K
31,Private,HS-grad,9,Married,Sales,White,Female,32,United-States,<=50K
31,Self-emp-not-inc,Some-college,10,Married,Other-service,White,Female,30,United-States,<=50K
41,Private,Assoc-voc,11,Married,Other-service,White,Male,40,United-States,<=50K
47,Private,Some-college,10,Married,Tech-support,White,Male,60,United-States,<=50K
20,?,Some-college,10,Single,?,White,Female,10,United-States,<=50K
20,Private,Some-college,10,Single,Adm-clerical,White,Female,45,United-States,<=50K
29,Private,10th,6,Married,Machine-op-inspct,Black,Female,25,United-States,<=50K
51,Local-gov,Some-college,10,Devorced,Adm-clerical,White,Female,40,United-States,<=50K
30,Local-gov,Bachelors,13,Married,Prof-specialty,White,Female,33,United-States,>50K
23,?,Some-college,10,Single,?,White,Female,12,United-States,<=50K
48,Private,Bachelors,13,Married,Adm-clerical,White,Male,35,United-States,>50K
39,Private,HS-grad,9,Married,Exec-managerial,White,Male,40,United-States,>50K
62,Private,Bachelors,13,Married,Sales,White,Male,35,United-States,<=50K
22,Private,Bachelors,13,Single,Other-service,White,Male,30,United-States,<=50K
46,Federal-gov,Bachelors,13,Married,Exec-managerial,White,Male,40,United-States,>50K
51,Local-gov,Masters,14,Married,Prof-specialty,White,Male,35,United-States,>50K
20,Private,HS-grad,9,Single,Sales,White,Female,32,United-States,<=50K
40,Self-emp-inc,Assoc-acdm,12,Married,Sales,White,Male,50,United-States,>50K
31,Private,Bachelors,13,Single,Tech-support,White,Male,40,United-States,<=50K
30,Private,Some-college,10,Single,Craft-repair,White,Male,40,United-States,<=50K
52,Private,HS-grad,9,Married,Adm-clerical,White,Female,38,United-States,<=50K
20,Private,HS-grad,9,Single,Prof-specialty,White,Female,40,United-States,<=50K
37,Local-gov,Assoc-voc,11,Married,Exec-managerial,White,Male,40,United-States,>50K
65,Private,Bachelors,13,Devorced,Other-service,White,Female,40,United-States,<=50K
40,Private,Bachelors,13,Single,Prof-specialty,White,Male,40,United-States,<=50K
60,Local-gov,Bachelors,13,Married,Protective-serv,White,Male,48,United-States,>50K
27,Private,HS-grad,9,Single,Craft-repair,White,Male,35,Ireland,<=50K
62,Private,Bachelors,13,Married,Sales,White,Male,60,United-States,>50K
53,Private,HS-grad,9,Married,Sales,White,Female,35,United-States,<=50K
38,Private,Bachelors,13,Married,Sales,White,Male,50,United-States,>50K
49,Private,Assoc-voc,11,Married,Prof-specialty,White,Male,40,United-States,<=50K
21,Private,HS-grad,9,Single,Machine-op-inspct,White,Male,40,United-States,<=50K
18,Private,Some-college,10,Single,Adm-clerical,White,Male,40,United-States,<=50K
25,Private,Bachelors,13,Single,Prof-specialty,White,Male,40,United-States,<=50K
36,Private,11th,7,Married,Craft-repair,White,Male,40,United-States,<=50K
52,Private,HS-grad,9,Married,Exec-managerial,White,Male,55,United-States,>50K
19,Private,Some-college,10,Single,Tech-support,White,Male,14,United-States,<=50K
23,Private,Bachelors,13,Single,Adm-clerical,White,Female,40,United-States,<=50K
63,Self-emp-not-inc,Bachelors,13,Married,Sales,White,Male,15,United-States,<=50K
63,Self-emp-not-inc,Assoc-voc,11,Married,Other-service,White,Male,45,United-States,<=50K
62,Self-emp-inc,Bachelors,13,Married,Sales,White,Male,40,United-States,>50K
51,Self-emp-not-inc,Assoc-acdm,12,Married,Sales,White,Male,30,United-States,>50K
76,Local-gov,Some-college,10,Devorced,Adm-clerical,White,Female,30,United-States,<=50K
50,Private,HS-grad,9,Married,Craft-repair,White,Male,45,United-States,<=50K
45,Self-emp-inc,HS-grad,9,Married,Craft-repair,White,Male,50,United-States,>50K
44,Self-emp-inc,Some-college,10,Married,Sales,White,Male,45,United-States,>50K
51,Private,7th-8th,4,Married,Transport-moving,Black,Male,40,United-States,<=50K
42,Local-gov,Bachelors,13,Single,Exec-managerial,White,Male,35,United-States,<=50K
43,Local-gov,Masters,14,Married,Prof-specialty,White,Male,40,United-States,>50K
53,Private,11th,7,Married,Machine-op-inspct,White,Male,40,United-States,<=50K
29,Private,Assoc-voc,11,Married,Adm-clerical,White,Male,40,United-States,<=50K
41,Private,Some-college,10,Married,Prof-specialty,White,Male,40,United-States,<=50K
44,Federal-gov,HS-grad,9,Married,Craft-repair,White,Male,40,United-States,<=50K
35,Private,10th,6,Devorced,Other-service,Black,Female,40,United-States,<=50K
27,Private,HS-grad,9,Married,Craft-repair,White,Male,40,United-States,<=50K
35,Private,Some-college,10,Married,Prof-specialty,White,Male,50,United-States,<=50K
60,Private,Assoc-voc,11,Devorced,Craft-repair,White,Female,30,United-States,<=50K
49,Private,Some-college,10,Married,Exec-managerial,White,Male,45,United-States,>50K
33,Private,Bachelors,13,Married,Exec-managerial,White,Male,45,United-States,<=50K
35,Private,Bachelors,13,Married,Sales,White,Male,40,United-States,>50K
31,State-gov,Some-college,10,Married,Adm-clerical,White,Male,38,United-States,<=50K
54,Private,HS-grad,9,Married,Adm-clerical,White,Male,60,United-States,>50K
57,Self-emp-not-inc,Doctorate,16,Married,Prof-specialty,White,Male,35,United-States,<=50K
30,Private,9th,5,Single,Craft-repair,White,Male,45,United-States,<=50K
45,Private,10th,6,Single,Machine-op-inspct,Brown,Male,40,Vietnam,<=50K
41,Private,Some-college,10,Married,Machine-op-inspct,White,Male,42,United-States,>50K
25,Private,Bachelors,13,Single,Other-service,White,Male,18,United-States,<=50K
51,Self-emp-inc,Some-college,10,Married,Exec-managerial,White,Male,40,United-States,>50K
42,Private,5th-6th,3,Married,Adm-clerical,White,Male,40,El-Salvador,<=50K
28,Private,Assoc-voc,11,Single,Handlers-cleaners,White,Male,45,United-States,<=50K
47,?,10th,6,Married,?,White,Female,20,Cuba,<=50K
53,Federal-gov,Bachelors,13,Married,Tech-support,Brown,Male,40,United-States,<=50K
31,Private,Bachelors,13,Single,Exec-managerial,White,Female,50,United-States,>50K
46,Private,11th,7,Married,Other-service,Black,Male,40,United-States,>50K
25,Federal-gov,HS-grad,9,Single,Adm-clerical,White,Female,40,United-States,<=50K
47,Private,HS-grad,9,Married,Machine-op-inspct,White,Male,40,United-States,<=50K
26,Private,Bachelors,13,Married,Prof-specialty,White,Male,50,?,<=50K
30,Private,HS-grad,9,Married,Transport-moving,White,Male,40,United-States,<=50K
48,Private,HS-grad,9,Married,Craft-repair,White,Male,40,United-States,<=50K
22,Private,Some-college,10,Single,Other-service,Black,Male,40,United-States,<=50K
32,Self-emp-not-inc,Some-college,10,Married,Craft-repair,White,Male,30,United-States,<=50K
33,Self-emp-not-inc,Doctorate,16,Single,Prof-specialty,White,Male,45,United-States,>50K
31,Private,HS-grad,9,Married,Other-service,White,Male,40,United-States,<=50K
43,Private,Some-college,10,Married,Other-service,White,Female,20,England,>50K
26,Private,Assoc-voc,11,Single,Other-service,White,Female,40,United-States,<=50K
34,Private,HS-grad,9,Married,Farming-fishing,Black,Male,40,United-States,<=50K
50,Local-gov,Bachelors,13,Married,Prof-specialty,White,Female,40,United-States,>50K
30,State-gov,HS-grad,9,Married,Adm-clerical,Black,Female,40,United-States,<=50K
17,Private,11th,7,Single,Other-service,White,Male,20,United-States,<=50K
35,Local-gov,Masters,14,Single,Prof-specialty,Black,Female,40,United-States,<=50K
29,Private,Some-college,10,Married,Craft-repair,White,Male,40,United-States,<=50K
27,Federal-gov,Assoc-acdm,12,Married,Adm-clerical,White,Male,40,El-Salvador,<=50K
32,Self-emp-not-inc,Bachelors,13,Married,Exec-managerial,Black,Male,40,?,<=50K
34,Private,Bachelors,13,Single,Sales,White,Male,40,United-States,>50K
32,Private,HS-grad,9,Married,Handlers-cleaners,White,Female,40,United-States,<=50K
47,Federal-gov,Some-college,10,Married,Adm-clerical,White,Female,40,United-States,<=50K
40,Private,Some-college,10,Single,Sales,White,Female,40,United-States,<=50K
26,Private,Assoc-voc,11,Single,Other-service,White,Female,40,United-States,<=50K
30,Private,HS-grad,9,Single,Other-service,White,Female,40,Ireland,<=50K
54,Private,HS-grad,9,Married,Craft-repair,White,Male,40,United-States,<=50K
53,Private,Bachelors,13,Married,Prof-specialty,White,Male,55,United-States,>50K
38,Private,Bachelors,13,Married,Exec-managerial,White,Male,40,?,>50K
43,Private,7th-8th,4,Married,Farming-fishing,Black,Male,40,United-States,<=50K
25,Private,Some-college,10,Single,Farming-fishing,White,Male,20,United-States,<=50K
39,Private,HS-grad,9,Married,Craft-repair,White,Male,40,United-States,<=50K
57,Local-gov,HS-grad,9,Married,Transport-moving,White,Male,25,United-States,>50K
47,Private,HS-grad,9,Married,Other-service,White,Male,34,United-States,<=50K
45,Private,HS-grad,9,Married,Other-service,Black,Female,35,United-States,<=50K
24,State-gov,Bachelors,13,Single,Prof-specialty,White,Male,40,United-States,<=50K
32,Self-emp-not-inc,10th,6,Married,Craft-repair,White,Male,40,United-States,<=50K
25,Private,Some-college,10,Single,Sales,White,Male,35,United-States,<=50K
57,Private,5th-6th,3,Married,Machine-op-inspct,White,Female,40,United-States,<=50K
28,Private,Bachelors,13,Married,Prof-specialty,White,Female,24,United-States,>50K
28,Private,HS-grad,9,Married,Sales,White,Male,51,Cuba,<=50K
27,Private,Bachelors,13,Single,Prof-specialty,White,Female,55,United-States,<=50K
28,Private,Bachelors,13,Single,Adm-clerical,White,Female,20,United-States,<=50K
74,?,1st-4th,2,Married,?,Black,Male,40,United-States,<=50K
44,Self-emp-not-inc,HS-grad,9,Married,Farming-fishing,Brown,Male,42,Japan,<=50K
27,Private,HS-grad,9,Single,Machine-op-inspct,White,Male,45,United-States,<=50K
61,Private,Bachelors,13,Married,Exec-managerial,White,Male,40,United-States,<=50K
25,Private,11th,7,Single,Other-service,White,Male,99,United-States,<=50K
28,Private,9th,5,Single,Handlers-cleaners,Black,Female,24,United-States,<=50K
20,Private,Some-college,10,Single,Craft-repair,White,Male,40,United-States,<=50K
33,Private,Assoc-voc,11,Single,Sales,Brown,Male,40,Philippines,<=50K
38,State-gov,HS-grad,9,Married,Other-service,White,Male,40,United-States,<=50K
31,Private,HS-grad,9,Single,Sales,Black,Female,25,United-States,<=50K
40,Private,Masters,14,Single,Prof-specialty,White,Female,45,United-States,>50K
43,Private,Some-college,10,Married,Exec-managerial,White,Male,55,United-States,>50K
38,Private,Masters,14,Married,Exec-managerial,White,Male,60,United-States,>50K
19,Private,Some-college,10,Single,Exec-managerial,Black,Male,30,United-States,<=50K
56,Private,Assoc-acdm,12,Married,Other-service,White,Male,50,United-States,<=50K
38,Private,Masters,14,Married,Exec-managerial,White,Male,45,United-States,>50K
30,?,Bachelors,13,Married,?,White,Female,4,United-States,<=50K
22,Private,HS-grad,9,Married,Priv-house-serv,White,Female,40,United-States,<=50K
18,State-gov,HS-grad,9,Single,Other-service,White,Male,25,United-States,<=50K
68,Private,Some-college,10,Devorced,Other-service,White,Female,20,United-States,<=50K
35,Private,Assoc-voc,11,Married,Transport-moving,White,Male,50,United-States,<=50K
42,Private,7th-8th,4,Married,Other-service,Brown,Female,48,?,<=50K
32,Private,10th,6,Married,Craft-repair,White,Male,40,United-States,<=50K
43,Federal-gov,Some-college,10,Married,Prof-specialty,White,Female,40,United-States,>50K
30,Private,10th,6,Single,Machine-op-inspct,Black,Female,40,United-States,<=50K
62,Private,Some-college,10,Married,Tech-support,White,Male,24,United-States,<=50K
38,Private,Assoc-voc,11,Married,Machine-op-inspct,White,Male,40,United-States,<=50K
27,Private,HS-grad,9,Single,Handlers-cleaners,White,Male,40,United-States,<=50K
28,Private,Doctorate,16,Single,Prof-specialty,White,Female,60,Germany,>50K
26,Private,Assoc-voc,11,Single,Other-service,White,Male,40,United-States,<=50K
21,Private,Some-college,10,Single,Machine-op-inspct,White,Male,20,United-States,<=50K
19,Private,HS-grad,9,Single,Other-service,Black,Male,40,United-States,<=50K
20,Private,Some-college,10,Single,Adm-clerical,White,Male,30,United-States,<=50K
25,State-gov,Bachelors,13,Single,Protective-serv,Black,Male,40,United-States,<=50K
28,Self-emp-not-inc,Some-college,10,Single,Craft-repair,White,Male,50,Columbia,<=50K
36,Private,Assoc-voc,11,Single,Adm-clerical,White,Male,42,United-States,>50K
23,Private,Bachelors,13,Single,Craft-repair,Brown,Male,40,Mexico,<=50K
24,Private,Bachelors,13,Married,Adm-clerical,White,Female,50,United-States,<=50K
23,Private,HS-grad,9,Single,Other-service,White,Female,40,United-States,<=50K
24,Private,Bachelors,13,Single,Prof-specialty,White,Female,20,United-States,<=50K
25,Self-emp-not-inc,HS-grad,9,Single,Other-service,White,Male,8,United-States,<=50K
24,Private,HS-grad,9,Single,Machine-op-inspct,White,Male,40,United-States,<=50K
30,Private,HS-grad,9,Married,Exec-managerial,White,Male,62,United-States,<=50K
26,Private,Bachelors,13,Single,Sales,White,Female,45,?,<=50K
62,?,Masters,14,Married,?,White,Male,50,United-States,<=50K
36,Private,Some-college,10,Married,Exec-managerial,White,Female,33,United-States,<=50K
45,Private,HS-grad,9,Married,Other-service,Brown,Male,40,Philippines,<=50K
31,Private,Assoc-acdm,12,Married,Sales,White,Female,45,United-States,<=50K
34,Private,HS-grad,9,Single,Adm-clerical,White,Male,48,United-States,<=50K
65,Self-emp-inc,Bachelors,13,Married,Exec-managerial,White,Male,44,Mexico,>50K
42,Private,Assoc-voc,11,Married,Prof-specialty,White,Female,40,United-States,<=50K
27,State-gov,Prof-school,15,Single,Prof-specialty,White,Male,70,United-States,<=50K
40,Private,Some-college,10,Married,Sales,Black,Female,40,Puerto-Rico,<=50K
53,Federal-gov,Some-college,10,Married,Adm-clerical,White,Male,40,United-States,>50K
54,Private,HS-grad,9,Married,Sales,White,Male,50,United-States,>50K
30,State-gov,Bachelors,13,Single,Prof-specialty,White,Male,35,United-States,<=50K
59,Private,HS-grad,9,Married,Transport-moving,White,Male,45,United-States,>50K
42,Self-emp-not-inc,HS-grad,9,Married,Exec-managerial,White,Male,55,United-States,<=50K
23,Private,HS-grad,9,Single,Adm-clerical,White,Female,40,United-States,<=50K
28,Private,Bachelors,13,Married,Other-service,White,Female,15,United-States,<=50K
20,Private,HS-grad,9,Single,Handlers-cleaners,White,Male,40,United-States,<=50K
22,Private,Some-college,10,Single,Sales,White,Female,20,United-States,<=50K
73,?,Bachelors,13,Married,?,White,Male,30,United-States,<=50K
47,Self-emp-not-inc,Some-college,10,Married,Craft-repair,White,Male,40,United-States,>50K
44,Private,Some-college,10,Married,Machine-op-inspct,White,Male,40,United-States,<=50K
40,Private,12th,8,Married,Craft-repair,White,Male,40,United-States,<=50K
37,Private,Assoc-voc,11,Married,Tech-support,White,Female,37,United-States,>50K
39,Private,HS-grad,9,Married,Machine-op-inspct,White,Male,50,United-States,<=50K
49,Private,Some-college,10,Married,Sales,White,Male,40,United-States,>50K
44,Self-emp-not-inc,Some-college,10,Married,Other-service,White,Male,45,United-States,<=50K
27,Private,9th,5,Married,Machine-op-inspct,White,Female,37,Portugal,<=50K
50,Private,HS-grad,9,Married,Adm-clerical,White,Male,40,United-States,<=50K
39,Private,Bachelors,13,Married,Prof-specialty,White,Male,40,United-States,>50K
41,Private,HS-grad,9,Single,Sales,Black,Female,40,United-States,<=50K
55,Private,Bachelors,13,Married,Protective-serv,White,Male,40,United-States,>50K
53,Private,1st-4th,2,Married,Other-service,Black,Male,35,Puerto-Rico,<=50K
53,Local-gov,Masters,14,Married,Prof-specialty,White,Female,50,United-States,<=50K
31,Private,Masters,14,Married,Exec-managerial,White,Male,70,Taiwan,>50K
21,Private,HS-grad,9,Single,Craft-repair,White,Male,40,United-States,<=50K
30,Private,HS-grad,9,Married,Machine-op-inspct,Black,Male,40,United-States,<=50K
74,?,HS-grad,9,Devorced,?,White,Female,10,United-States,<=50K
53,Private,Masters,14,Single,Exec-managerial,White,Female,60,United-States,>50K
47,Private,Some-college,10,Married,Craft-repair,White,Male,47,United-States,<=50K
60,Private,Bachelors,13,Married,Exec-managerial,White,Female,40,Hungary,>50K
59,Private,9th,5,Married,Machine-op-inspct,White,Female,40,Mexico,<=50K
37,Private,Bachelors,13,Single,Exec-managerial,White,Male,48,United-States,>50K
47,Federal-gov,Bachelors,13,Married,Craft-repair,White,Male,40,United-States,<=50K
49,Private,9th,5,Married,Craft-repair,White,Male,40,United-States,<=50K
73,Local-gov,Some-college,10,Single,Prof-specialty,White,Female,11,United-States,<=50K
58,Private,HS-grad,9,Married,Other-service,Black,Female,20,United-States,<=50K
18,?,11th,7,Single,?,Black,Male,15,United-States,<=50K
35,Private,Some-college,10,Single,Handlers-cleaners,Black,Male,40,United-States,<=50K
24,State-gov,Some-college,10,Married,Prof-specialty,White,Female,50,United-States,<=50K
62,Private,HS-grad,9,Devorced,Adm-clerical,White,Female,38,United-States,<=50K
58,Private,HS-grad,9,Married,Adm-clerical,White,Female,40,United-States,<=50K
51,Private,Some-college,10,Married,Adm-clerical,White,Male,40,United-States,>50K
21,Private,HS-grad,9,Single,Sales,Black,Male,40,United-States,<=50K
